"","X1","R-Squared","AIC Score","BIC Score","ID","Model"
"713",5,0.984516174548607,14.5702764731257,14.2998272184022,205,"Polynomial"
"714",6,0.893299005252136,24.0819181222058,23.9196485693717,205,"Linear"
"715",1,NA,NA,NA,206,"Gompertz"
"716",2,0.992009943306563,11.1080090669359,9.15519862910643,206,"Baranyi"
"717",3,NA,NA,NA,206,"Buchanan"
"718",4,0.956868449179387,17.5382936249358,15.9760452746722,206,"Quadratic"
"719",5,0.989551491109357,12.4493161821206,10.4965057442911,206,"Polynomial"
"720",6,0.940365089746482,17.1582255159244,15.9865392532267,206,"Linear"
"721",1,1,-233.325323861384,-236.393852055785,207,"Gompertz"
"722",2,NA,NA,NA,207,"Baranyi"
"723",3,NA,NA,NA,207,"Buchanan"
"724",4,0.971880521899184,14.430027363129,11.9752048076086,207,"Quadratic"
"725",5,1,-Inf,-Inf,207,"Polynomial"
"726",6,0.971562209562307,12.4750529743184,10.633936057678,207,"Linear"
"727",1,NA,NA,NA,208,"Gompertz"
"728",2,NA,NA,NA,208,"Baranyi"
"729",3,NA,NA,NA,208,"Buchanan"
"730",4,0.998551788683118,-0.530788261644521,-2.98561081716496,208,"Quadratic"
"731",5,1,-Inf,-Inf,208,"Polynomial"
"732",6,0.76326856137998,17.8556001697288,16.0144832530884,208,"Linear"
"733",1,NA,NA,NA,209,"Gompertz"
"734",2,0.990479758501878,11.1145589651208,10.0733563112611,209,"Baranyi"
"735",3,NA,NA,NA,209,"Buchanan"
"736",4,0.949570725191559,19.1174688044737,18.2845066813859,209,"Quadratic"
"737",5,0.982549158992326,14.7503647261486,13.7091620722888,209,"Polynomial"
"738",6,0.731834633873753,27.1436606375679,26.5189390452521,209,"Linear"
"739",1,NA,NA,NA,21,"Gompertz"
"740",2,NA,NA,NA,21,"Baranyi"
"741",3,NA,NA,NA,21,"Buchanan"
"742",4,0.285041446969765,37.157623611001,38.3679639829772,21,"Quadratic"
"743",5,0.463834929802378,36.2797986832155,37.7927241481857,21,"Polynomial"
"744",6,0.269641959536265,35.3707266816796,36.2784819606618,21,"Linear"
"745",1,NA,NA,NA,210,"Gompertz"
"746",2,NA,NA,NA,210,"Baranyi"
"747",3,NA,NA,NA,210,"Buchanan"
"748",4,0.997842218978988,-3.93083569162356,-5.49308404188716,210,"Quadratic"
"749",5,0.997987650368472,-2.27972258314209,-4.23253302097159,210,"Polynomial"
"750",6,0.994737989301307,-1.47367155539582,-2.64535781809352,210,"Linear"
"751",1,0.996044433136488,0.803620040747937,1.20082774914712,211,"Gompertz"
"752",2,NA,NA,NA,211,"Baranyi"
"753",3,NA,NA,NA,211,"Buchanan"
"754",4,0.986307401201322,8.73747231203919,9.05523847875854,211,"Quadratic"
"755",5,0.99856507615792,-7.30847710476283,-6.91126939636365,211,"Polynomial"
"756",6,0.970454456597973,12.8900920224223,13.1284166474618,211,"Linear"
